ID_Cliente,Fecha_Actividad,Minutos_Uso,Tickets_Soporte
1354,2025-05-25,11,0
1354,2025-06-24,54,0
1354,2025-07-24,19,0
1354,2025-08-23,58,0
1354,2025-09-22,89,0
1354,2025-10-22,98,0
1354,2025-11-21,48,0
1354,2025-12-21,38,0
1354,2026-01-20,27,0
1354,2026-02-19,17,0
1354,2026-03-21,6,0
1355,2024-05-30,15,0
1356,2025-02-24,59,1
1356,2025-03-26,18,0
1356,2025-04-25,84,1
1356,2025-05-25,18,0
1356,2025-06-24,11,0
1357,2024-12-26,20,1
1357,2025-01-25,34,0
1357,2025-02-24,38,1
1357,2025-03-26,7,0
1357,2025-04-25,14,0
1358,2024-07-29,17,0
1359,2024-05-30,1,0
1360,2024-01-31,4,0
1361,2024-08-28,2,0
1362,2025-02-24,16,0
1363,2025-02-24,18,0
1364,2024-01-31,73,0
1364,2024-03-01,24,0
1364,2024-03-31,75,0
1364,2024-04-30,33,0
1364,2024-05-30,58,0
1364,2024-06-29,34,0
1364,2024-07-29,8,0
1364,2024-08-28,5,1
1365,2024-07-29,5,0
1366,2024-07-29,14,0
1366,2024-08-28,97,0
1366,2024-09-27,69,1
1366,2024-10-27,74,0
1366,2024-11-26,75,0
1366,2024-12-26,55,0
1366,2025-01-25,23,1
1366,2025-02-24,83,0
1366,2025-03-26,41,0
1366,2025-04-25,22,0
1366,2025-05-25,17,0
1366,2025-06-24,5,0
1367,2024-08-28,43,0
1367,2024-09-27,23,2
1367,2024-10-27,81,0
1367,2024-11-26,54,0
1367,2024-12-26,98,0
1367,2025-01-25,90,0
1367,2025-02-24,58,0
1367,2025-03-26,78,0
1367,2025-04-25,37,1
1367,2025-05-25,16,0
1367,2025-06-24,63,1
1367,2025-07-24,99,1
1367,2025-08-23,3,1
1367,2025-09-22,19,0
1368,2024-10-27,18,0
1369,2024-08-28,17,1
1370,2024-04-30,0,0
1371,2025-04-25,3,0
1372,2025-02-24,5,2
1373,2024-03-01,4,1
1374,2025-05-25,86,0
1374,2025-06-24,86,0
1374,2025-07-24,40,0
1374,2025-08-23,37,0
1374,2025-09-22,57,0
1374,2025-10-22,99,2
1374,2025-11-21,51,1
1374,2025-12-21,24,0
1374,2026-01-20,33,0
1374,2026-02-19,32,0
1374,2026-03-21,17,2
1374,2026-04-20,16,0
1375,2025-03-26,12,0
1376,2025-03-26,6,0
1377,2024-01-31,78,0
1377,2024-03-01,57,0
1377,2024-03-31,73,1
1377,2024-04-30,36,0
1377,2024-05-30,72,0
1377,2024-06-29,98,0
1377,2024-07-29,75,0
1377,2024-08-28,44,0
1377,2024-09-27,3,0
1377,2024-10-27,16,0
1378,2025-03-26,31,0
1378,2025-04-25,24,1
1378,2025-05-25,40,0
1378,2025-06-24,67,0
1378,2025-07-24,87,0
1378,2025-08-23,66,0
1378,2025-09-22,78,0
1378,2025-10-22,54,0
1378,2025-11-21,77,1
1378,2025-12-21,72,0
1378,2026-01-20,68,0
1378,2026-02-19,40,1
1378,2026-03-21,13,0
1378,2026-04-20,17,2
1379,2024-06-29,6,0
1380,2025-04-25,18,1
1381,2024-08-28,53,0
1381,2024-09-27,93,1
1381,2024-10-27,1,0
1381,2024-11-26,8,1
1382,2024-01-31,4,0
1383,2024-09-27,4,0
1384,2024-12-26,11,1
1385,2025-03-26,14,0
1386,2024-01-01,3,0
1387,2024-06-29,50,1
1387,2024-07-29,31,0
1387,2024-08-28,19,0
1387,2024-09-27,60,1
1387,2024-10-27,94,0
1387,2024-11-26,63,0
1387,2024-12-26,69,0
1387,2025-01-25,18,0
1387,2025-02-24,2,1
1388,2024-10-27,85,0
1388,2024-11-26,47,0
1388,2024-12-26,36,0
1388,2025-01-25,88,0
1388,2025-02-24,30,0
1388,2025-03-26,52,0
1388,2025-04-25,72,0
1388,2025-05-25,16,0
1388,2025-06-24,76,0
1388,2025-07-24,0,0
1388,2025-08-23,10,0
1389,2024-04-30,8,0
1390,2025-01-25,41,0
1390,2025-02-24,5,0
1390,2025-03-26,4,0
1391,2024-04-30,51,0
1391,2024-05-30,82,0
1391,2024-06-29,63,0
1391,2024-07-29,17,1
1391,2024-08-28,20,0
1391,2024-09-27,57,0
1391,2024-10-27,85,0
1391,2024-11-26,19,1
1391,2024-12-26,93,0
1391,2025-01-25,25,0
1391,2025-02-24,57,0
1391,2025-03-26,12,0
1391,2025-04-25,73,0
1391,2025-05-25,85,2
1391,2025-06-24,0,1
1391,2025-07-24,13,0
1392,2024-07-29,28,0
1392,2024-08-28,91,0
1392,2024-09-27,32,1
1392,2024-10-27,72,0
1392,2024-11-26,62,0
1392,2024-12-26,14,1
1392,2025-01-25,11,0
1393,2024-11-26,65,0
1393,2024-12-26,41,0
1393,2025-01-25,80,0
1393,2025-02-24,10,0
1393,2025-03-26,7,0
1394,2024-06-29,14,0
1395,2024-03-01,9,0
1396,2024-06-29,43,0
1396,2024-07-29,30,1
1396,2024-08-28,45,0
1396,2024-09-27,64,0
1396,2024-10-27,22,0
1396,2024-11-26,12,1
1396,2024-12-26,21,0
1396,2025-01-25,35,1
1396,2025-02-24,22,0
1396,2025-03-26,49,1
1396,2025-04-25,47,0
1396,2025-05-25,16,0
1396,2025-06-24,1,0
1396,2025-07-24,1,0
1397,2024-08-28,11,0
1398,2025-03-26,14,0
1398,2025-04-25,11,0
1399,2024-04-30,18,0
1400,2024-04-30,17,0
1401,2024-07-29,56,0
1401,2024-08-28,80,0
1401,2024-09-27,68,0
1401,2024-10-27,29,0
1401,2024-11-26,88,0
1401,2024-12-26,78,2
1401,2025-01-25,82,0
1401,2025-02-24,66,0
1401,2025-03-26,76,1
1401,2025-04-25,41,0
1401,2025-05-25,17,1
1401,2025-06-24,1,0
1402,2024-12-26,97,0
1402,2025-01-25,91,0
1402,2025-02-24,31,0
1402,2025-03-26,50,0
1402,2025-04-25,97,0
1402,2025-05-25,77,2
1402,2025-06-24,98,0
1402,2025-07-24,10,1
1402,2025-08-23,10,0
1403,2024-08-28,18,1
1404,2024-09-27,13,0
1405,2024-11-26,9,0
1406,2024-08-28,6,0
1407,2024-09-27,97,0
1407,2024-10-27,38,0
1407,2024-11-26,62,0
1407,2024-12-26,18,1
1407,2025-01-25,11,0
1407,2025-02-24,12,0
1408,2024-11-26,7,0
1409,2024-12-26,63,0
1409,2025-01-25,55,0
1409,2025-02-24,92,0
1409,2025-03-26,19,0
1409,2025-04-25,6,0
1410,2024-10-27,2,0
1411,2025-02-24,83,1
1411,2025-03-26,23,0
1411,2025-04-25,59,0
1411,2025-05-25,67,0
1411,2025-06-24,10,0
1411,2025-07-24,4,1
1411,2025-08-23,10,1
1412,2025-04-25,13,0
1412,2025-05-25,28,0
1412,2025-06-24,61,1
1412,2025-07-24,45,0
1412,2025-08-23,61,2
1412,2025-09-22,30,0
1412,2025-10-22,34,0
1412,2025-11-21,34,0
1412,2025-12-21,14,0
1412,2026-01-20,1,1
1413,2025-01-25,2,0
1413,2025-02-24,0,0
1414,2025-05-25,12,2
1415,2024-03-01,6,0
1416,2024-07-29,16,0
1417,2024-05-30,9,0
1418,2024-10-27,2,0
1419,2024-09-27,32,0
1419,2024-10-27,68,0
1419,2024-11-26,84,0
1419,2024-12-26,39,0
1419,2025-01-25,82,1
1419,2025-02-24,27,0
1419,2025-03-26,46,1
1419,2025-04-25,95,0
1419,2025-05-25,89,0
1419,2025-06-24,90,0
1419,2025-07-24,19,1
1419,2025-08-23,13,0
1420,2024-04-30,75,2
1420,2024-05-30,60,0
1420,2024-06-29,28,1
1420,2024-07-29,7,0
1420,2024-08-28,7,0
1421,2024-01-01,49,1
1421,2024-01-31,46,1
1421,2024-03-01,61,1
1421,2024-03-31,47,0
1421,2024-04-30,68,0
1421,2024-05-30,37,1
1421,2024-06-29,38,0
1421,2024-07-29,11,0
1421,2024-08-28,83,1
1421,2024-09-27,18,0
1421,2024-10-27,51,0
1421,2024-11-26,17,0
1421,2024-12-26,1,0
1422,2025-05-25,3,0
1423,2024-10-27,10,1
1424,2024-10-27,83,0
1424,2024-11-26,41,1
1424,2024-12-26,59,0
1424,2025-01-25,88,0
1424,2025-02-24,12,0
1424,2025-03-26,1,0
1425,2025-05-25,1,1
1426,2025-03-26,10,0
1427,2024-04-30,70,0
1427,2024-05-30,76,0
1427,2024-06-29,40,0
1427,2024-07-29,87,0
1427,2024-08-28,62,0
1427,2024-09-27,47,0
1427,2024-10-27,63,0
1427,2024-11-26,82,0
1427,2024-12-26,15,0
1427,2025-01-25,9,0
1428,2024-01-01,87,0
1428,2024-01-31,97,0
1428,2024-03-01,55,1
1428,2024-03-31,46,0
1428,2024-04-30,36,0
1428,2024-05-30,65,1
1428,2024-06-29,55,0
1428,2024-07-29,3,0
1428,2024-08-28,17,0
1429,2024-07-29,14,0
1430,2024-06-29,6,0
1431,2024-03-01,58,0
1431,2024-03-31,56,0
1431,2024-04-30,11,0
1431,2024-05-30,0,1
1432,2024-01-31,7,0
1433,2024-03-31,11,0
1433,2024-04-30,93,0
1433,2024-05-30,72,0
1433,2024-06-29,41,0
1433,2024-07-29,59,0
1433,2024-08-28,45,1
1433,2024-09-27,44,0
1433,2024-10-27,80,0
1433,2024-11-26,59,0
1433,2024-12-26,6,0
1433,2025-01-25,6,0
1434,2024-03-01,15,0
1435,2024-05-30,19,0
1435,2024-06-29,82,0
1435,2024-07-29,18,0
1435,2024-08-28,81,0
1435,2024-09-27,12,1
1435,2024-10-27,81,1
1435,2024-11-26,8,2
1435,2024-12-26,7,1
1436,2024-10-27,52,0
1436,2024-11-26,58,0
1436,2024-12-26,19,2
1436,2025-01-25,4,1
1437,2024-01-31,18,1
1437,2024-03-01,5,0
1438,2024-11-26,5,0
1439,2025-04-25,44,1
1439,2025-05-25,13,0
1439,2025-06-24,40,1
1439,2025-07-24,86,0
1439,2025-08-23,67,0
1439,2025-09-22,78,0
1439,2025-10-22,27,1
1439,2025-11-21,47,1
1439,2025-12-21,25,0
1439,2026-01-20,48,1
1439,2026-02-19,34,0
1439,2026-03-21,22,0
1439,2026-04-20,0,0
1439,2026-05-20,17,0
1440,2024-10-27,15,0
1440,2024-11-26,5,0
1440,2024-12-26,14,0
1441,2024-05-30,94,0
1441,2024-06-29,25,0
1441,2024-07-29,27,0
1441,2024-08-28,15,0
1441,2024-09-27,99,0
1441,2024-10-27,88,0
1441,2024-11-26,51,0
1441,2024-12-26,43,1
1441,2025-01-25,58,0
1441,2025-02-24,52,0
1441,2025-03-26,85,1
1441,2025-04-25,18,1
1441,2025-05-25,19,0
1441,2025-06-24,13,0
1441,2025-07-24,11,0
1441,2025-08-23,7,0
1442,2024-07-29,9,0
1443,2024-06-29,15,0
1443,2024-07-29,91,0
1443,2024-08-28,82,1
1443,2024-09-27,19,2
1443,2024-10-27,41,0
1443,2024-11-26,40,2
1443,2024-12-26,51,1
1443,2025-01-25,91,0
1443,2025-02-24,18,0
1443,2025-03-26,4,0
1444,2024-03-31,8,0
1445,2024-06-29,4,0
1446,2024-05-30,6,0
1447,2025-01-25,5,0
1448,2024-08-28,68,0
1448,2024-09-27,17,0
1448,2024-10-27,69,0
1448,2024-11-26,88,0
1448,2024-12-26,80,0
1448,2025-01-25,48,0
1448,2025-02-24,1,0
1448,2025-03-26,19,0
1449,2024-07-29,17,0
1449,2024-08-28,54,0
1449,2024-09-27,37,0
1449,2024-10-27,74,0
1449,2024-11-26,49,1
1449,2024-12-26,53,0
1449,2025-01-25,27,0
1449,2025-02-24,86,0
1449,2025-03-26,28,0
1449,2025-04-25,36,0
1449,2025-05-25,13,0
1449,2025-06-24,8,0
1450,2024-05-30,5,0
1451,2024-05-30,37,0
1451,2024-06-29,15,0
1451,2024-07-29,61,0
1451,2024-08-28,67,0
1451,2024-09-27,36,0
1451,2024-10-27,17,0
1451,2024-11-26,9,1
1452,2025-03-26,5,0
1453,2024-03-01,92,1
1453,2024-03-31,99,0
1453,2024-04-30,25,0
1453,2024-05-30,82,0
1453,2024-06-29,9,0
1453,2024-07-29,18,0
1454,2025-03-26,6,0
1455,2024-10-27,4,1
1456,2024-10-27,15,0
1457,2025-05-25,10,0
1457,2025-06-24,78,0
1457,2025-07-24,46,0
1457,2025-08-23,33,2
1457,2025-09-22,5,0
1457,2025-10-22,14,1
1458,2024-03-01,19,0
1459,2024-03-31,3,0
1460,2025-02-24,17,0
1460,2025-03-26,75,0
1460,2025-04-25,52,0
1460,2025-05-25,95,2
1460,2025-06-24,19,0
1460,2025-07-24,92,0
1460,2025-08-23,12,0
1460,2025-09-22,10,0
1461,2025-02-24,10,0
1462,2025-05-25,19,0
1463,2024-03-01,18,0
1464,2025-05-25,2,0
1465,2025-05-25,24,0
1465,2025-06-24,92,0
1465,2025-07-24,89,0
1465,2025-08-23,35,0
1465,2025-09-22,90,0
1465,2025-10-22,84,0
1465,2025-11-21,10,0
1465,2025-12-21,97,1
1465,2026-01-20,89,0
1465,2026-02-19,26,0
1465,2026-03-21,47,1
1465,2026-04-20,69,1
1465,2026-05-20,21,0
1465,2026-06-19,42,0
1465,2026-07-19,17,1
1465,2026-08-18,14,0
1466,2025-04-25,4,1
1467,2024-01-31,85,0
1467,2024-03-01,78,0
1467,2024-03-31,18,0
1467,2024-04-30,19,0
1467,2024-05-30,7,1
1468,2024-04-30,0,0
1469,2025-02-24,2,0
1470,2025-01-25,16,0
1471,2024-03-31,13,0
1471,2024-04-30,72,0
1471,2024-05-30,98,0
1471,2024-06-29,46,0
1471,2024-07-29,47,0
1471,2024-08-28,96,0
1471,2024-09-27,63,0
1471,2024-10-27,65,0
1471,2024-11-26,73,0
1471,2024-12-26,72,1
1471,2025-01-25,79,0
1471,2025-02-24,0,0
1471,2025-03-26,0,0
1472,2024-07-29,29,0
1472,2024-08-28,13,0
1472,2024-09-27,77,0
1472,2024-10-27,59,0
1472,2024-11-26,48,1
1472,2024-12-26,12,1
1472,2025-01-25,74,0
1472,2025-02-24,76,0
1472,2025-03-26,19,0
1472,2025-04-25,5,0
1473,2025-01-25,12,0
1474,2024-01-01,13,0
1475,2025-05-25,15,0
1476,2024-07-29,13,0
1477,2025-03-26,4,0
1478,2024-01-31,14,0
1478,2024-03-01,42,0
1478,2024-03-31,0,0
1478,2024-04-30,9,0
1479,2024-12-26,95,0
1479,2025-01-25,36,0
1479,2025-02-24,18,1
1479,2025-03-26,15,0
1479,2025-04-25,15,0
1480,2024-08-28,93,0
1480,2024-09-27,67,0
1480,2024-10-27,78,0
1480,2024-11-26,29,1
1480,2024-12-26,61,0
1480,2025-01-25,76,0
1480,2025-02-24,74,0
1480,2025-03-26,63,1
1480,2025-04-25,47,0
1480,2025-05-25,55,0
1480,2025-06-24,15,0
1480,2025-07-24,94,0
1480,2025-08-23,52,0
1480,2025-09-22,15,0
1480,2025-10-22,14,0
1481,2024-10-27,10,0
1481,2024-11-26,17,0
1482,2024-07-29,8,1
1483,2024-04-30,5,0
1484,2024-01-01,14,1
1485,2025-02-24,6,2
1486,2024-12-26,17,0
1487,2025-03-26,53,0
1487,2025-04-25,50,0
1487,2025-05-25,28,0
1487,2025-06-24,21,0
1487,2025-07-24,79,0
1487,2025-08-23,15,0
1487,2025-09-22,76,0
1487,2025-10-22,19,0
1487,2025-11-21,59,0
1487,2025-12-21,40,0
1487,2026-01-20,14,0
1487,2026-02-19,3,0
1488,2024-09-27,12,0
1489,2024-10-27,98,0
1489,2024-11-26,57,0
1489,2024-12-26,55,0
1489,2025-01-25,47,0
1489,2025-02-24,97,0
1489,2025-03-26,79,0
1489,2025-04-25,29,2
1489,2025-05-25,78,0
1489,2025-06-24,96,0
1489,2025-07-24,26,0
1489,2025-08-23,38,0
1489,2025-09-22,65,0
1489,2025-10-22,19,1
1489,2025-11-21,81,1
1489,2025-12-21,8,0
1489,2026-01-20,13,0
1490,2025-03-26,18,0
1491,2024-11-26,11,0
1492,2025-05-25,40,0
1492,2025-06-24,44,0
1492,2025-07-24,85,0
1492,2025-08-23,24,0
1492,2025-09-22,50,2
1492,2025-10-22,53,0
1492,2025-11-21,60,0
1492,2025-12-21,75,0
1492,2026-01-20,66,0
1492,2026-02-19,49,0
1492,2026-03-21,67,0
1492,2026-04-20,52,0
1492,2026-05-20,8,1
1492,2026-06-19,9,1
1493,2024-09-27,19,0
1494,2025-03-26,12,0
1495,2025-05-25,9,1
1496,2024-09-27,12,0
1497,2024-01-31,3,0
1498,2024-07-29,12,0
1499,2024-01-31,12,1
1500,2024-03-01,11,0
1501,2024-04-30,2,0
1502,2024-10-27,0,0
1503,2024-04-30,19,0
1504,2024-11-26,12,0
1505,2024-06-29,5,0
1506,2024-03-01,60,0
1506,2024-03-31,13,2
1506,2024-04-30,87,1
1506,2024-05-30,18,0
1506,2024-06-29,64,0
1506,2024-07-29,99,2
1506,2024-08-28,24,0
1506,2024-09-27,98,0
1506,2024-10-27,77,0
1506,2024-11-26,12,0
1506,2024-12-26,12,2
1507,2024-08-28,4,0
1508,2025-01-25,9,0
1509,2024-08-28,8,0
1510,2024-12-26,17,1
1511,2024-12-26,62,0
1511,2025-01-25,79,0
1511,2025-02-24,46,0
1511,2025-03-26,13,0
1511,2025-04-25,7,0
1512,2024-08-28,10,1
1513,2025-03-26,47,0
1513,2025-04-25,82,0
1513,2025-05-25,69,1
1513,2025-06-24,83,0
1513,2025-07-24,50,0
1513,2025-08-23,90,0
1513,2025-09-22,1,0
1513,2025-10-22,11,0
1514,2024-12-26,9,1
1515,2024-07-29,77,1
1515,2024-08-28,70,0
1515,2024-09-27,54,0
1515,2024-10-27,17,0
1515,2024-11-26,10,2
1516,2024-05-30,11,0
1517,2025-03-26,11,0
1518,2024-12-26,10,1
1519,2025-04-25,0,0
1520,2024-03-31,18,0
1521,2025-01-25,32,0
1521,2025-02-24,54,0
1521,2025-03-26,33,0
1521,2025-04-25,71,1
1521,2025-05-25,14,0
1521,2025-06-24,51,0
1521,2025-07-24,25,0
1521,2025-08-23,53,0
1521,2025-09-22,27,2
1521,2025-10-22,96,2
1521,2025-11-21,63,0
1521,2025-12-21,44,1
1521,2026-01-20,16,2
1521,2026-02-19,6,0
1522,2024-07-29,6,1
1523,2024-03-01,13,1
1524,2025-01-25,15,0
1525,2024-05-30,15,0
1526,2025-03-26,16,0
1526,2025-04-25,4,1
1527,2025-04-25,14,0
1528,2024-06-29,11,0
1529,2025-04-25,0,0
1530,2024-06-29,3,1
1531,2025-02-24,57,0
1531,2025-03-26,93,0
1531,2025-04-25,20,0
1531,2025-05-25,67,0
1531,2025-06-24,88,0
1531,2025-07-24,26,0
1531,2025-08-23,81,1
1531,2025-09-22,78,0
1531,2025-10-22,46,0
1531,2025-11-21,21,0
1531,2025-12-21,94,0
1531,2026-01-20,42,1
1531,2026-02-19,0,0
1531,2026-03-21,17,0
1532,2025-04-25,42,0
1532,2025-05-25,15,0
1532,2025-06-24,80,0
1532,2025-07-24,55,0
1532,2025-08-23,11,0
1532,2025-09-22,10,2
1532,2025-10-22,63,1
1532,2025-11-21,91,0
1532,2025-12-21,49,0
1532,2026-01-20,15,0
1532,2026-02-19,90,0
1532,2026-03-21,84,0
1532,2026-04-20,2,0
1532,2026-05-20,16,0
1533,2024-06-29,12,0
1534,2024-04-30,19,0
1535,2024-01-31,63,0
1535,2024-03-01,15,0
1535,2024-03-31,18,0
1536,2024-06-29,7,0
1537,2024-05-30,7,0
1538,2025-04-25,3,1
1539,2025-01-25,93,0
1539,2025-02-24,57,0
1539,2025-03-26,96,0
1539,2025-04-25,28,0
1539,2025-05-25,99,0
1539,2025-06-24,34,0
1539,2025-07-24,37,0
1539,2025-08-23,71,0
1539,2025-09-22,20,0
1539,2025-10-22,40,0
1539,2025-11-21,66,0
1539,2025-12-21,87,0
1539,2026-01-20,3,2
1539,2026-02-19,5,0
1540,2024-10-27,17,0
1541,2025-04-25,46,0
1541,2025-05-25,2,0
1541,2025-06-24,11,0
1542,2024-05-30,4,0
1543,2024-03-01,0,0
1544,2024-03-31,95,0
1544,2024-04-30,76,0
1544,2024-05-30,87,1
1544,2024-06-29,46,0
1544,2024-07-29,33,1
1544,2024-08-28,9,2
1544,2024-09-27,12,0
1545,2024-07-29,45,0
1545,2024-08-28,21,0
1545,2024-09-27,74,0
1545,2024-10-27,42,0
1545,2024-11-26,42,0
1545,2024-12-26,34,0
1545,2025-01-25,41,0
1545,2025-02-24,15,0
1545,2025-03-26,14,0
1545,2025-04-25,3,0
1546,2024-05-30,10,0
1547,2025-05-25,12,0
1548,2024-06-29,70,2
1548,2024-07-29,30,0
1548,2024-08-28,45,0
1548,2024-09-27,54,1
1548,2024-10-27,79,0
1548,2024-11-26,72,0
1548,2024-12-26,20,0
1548,2025-01-25,24,0
1548,2025-02-24,43,0
1548,2025-03-26,10,0
1548,2025-04-25,34,0
1548,2025-05-25,17,0
1548,2025-06-24,9,0
1549,2024-11-26,11,2
1550,2024-06-29,30,0
1550,2024-07-29,83,0
1550,2024-08-28,77,0
1550,2024-09-27,86,0
1550,2024-10-27,5,0
1550,2024-11-26,10,0
1551,2024-09-27,5,0
1552,2025-03-26,1,1
1553,2025-01-25,11,0
1554,2024-07-29,75,0
1554,2024-08-28,66,1
1554,2024-09-27,86,0
1554,2024-10-27,19,0
1554,2024-11-26,89,0
1554,2024-12-26,43,0
1554,2025-01-25,51,0
1554,2025-02-24,13,0
1554,2025-03-26,13,0
1554,2025-04-25,27,0
1554,2025-05-25,50,0
1554,2025-06-24,79,0
1554,2025-07-24,16,0
1554,2025-08-23,10,0
1555,2025-02-24,76,0
1555,2025-03-26,61,0
1555,2025-04-25,21,1
1555,2025-05-25,73,0
1555,2025-06-24,27,1
1555,2025-07-24,61,0
1555,2025-08-23,74,0
1555,2025-09-22,69,0
1555,2025-10-22,70,1
1555,2025-11-21,38,0
1555,2025-12-21,88,0
1555,2026-01-20,77,0
1555,2026-02-19,95,0
1555,2026-03-21,93,1
1555,2026-04-20,4,1
1555,2026-05-20,11,0
1556,2025-05-25,14,0
1557,2024-08-28,21,1
1557,2024-09-27,40,1
1557,2024-10-27,31,1
1557,2024-11-26,12,1
1557,2024-12-26,30,0
1557,2025-01-25,27,2
1557,2025-02-24,32,1
1557,2025-03-26,17,0
1557,2025-04-25,7,0
1558,2025-01-25,15,0
1559,2024-08-28,52,0
1559,2024-09-27,19,1
1559,2024-10-27,92,0
1559,2024-11-26,90,0
1559,2024-12-26,35,0
1559,2025-01-25,43,0
1559,2025-02-24,11,0
1559,2025-03-26,6,1
1560,2024-11-26,11,0
1561,2024-09-27,6,0
1562,2025-05-25,1,0
1563,2025-02-24,70,1
1563,2025-03-26,17,0
1563,2025-04-25,15,2
1563,2025-05-25,51,1
1563,2025-06-24,14,0
1563,2025-07-24,19,0
1563,2025-08-23,14,0
1564,2024-09-27,96,0
1564,2024-10-27,32,0
1564,2024-11-26,75,0
1564,2024-12-26,93,0
1564,2025-01-25,60,0
1564,2025-02-24,14,0
1564,2025-03-26,0,1
1565,2024-09-27,18,0
1566,2024-04-30,92,0
1566,2024-05-30,19,2
1566,2024-06-29,98,0
1566,2024-07-29,45,0
1566,2024-08-28,18,1
1566,2024-09-27,2,0
1567,2025-05-25,13,0
1568,2024-09-27,2,0
1569,2025-03-26,51,1
1569,2025-04-25,38,0
1569,2025-05-25,41,2
1569,2025-06-24,37,0
1569,2025-07-24,53,0
1569,2025-08-23,35,0
1569,2025-09-22,44,0
1569,2025-10-22,23,0
1569,2025-11-21,96,0
1569,2025-12-21,88,0
1569,2026-01-20,21,0
1569,2026-02-19,68,0
1569,2026-03-21,17,0
1569,2026-04-20,60,0
1569,2026-05-20,5,0
1569,2026-06-19,17,1
1570,2024-04-30,12,0
1571,2024-07-29,6,0
1572,2025-05-25,3,0
1573,2024-05-30,87,0
1573,2024-06-29,99,0
1573,2024-07-29,50,0
1573,2024-08-28,70,0
1573,2024-09-27,77,0
1573,2024-10-27,53,0
1573,2024-11-26,71,0
1573,2024-12-26,44,1
1573,2025-01-25,14,0
1573,2025-02-24,8,0
1573,2025-03-26,2,0
1574,2024-06-29,83,0
1574,2024-07-29,48,0
1574,2024-08-28,32,0
1574,2024-09-27,4,0
1574,2024-10-27,1,0
1575,2025-01-25,5,0
1576,2024-10-27,17,0
1577,2024-01-01,7,0
1578,2024-04-30,20,0
1578,2024-05-30,35,1
1578,2024-06-29,19,0
1578,2024-07-29,17,1
1579,2024-10-27,13,0
1580,2024-03-31,12,1
1581,2024-01-31,45,0
1581,2024-03-01,53,0
1581,2024-03-31,27,0
1581,2024-04-30,44,0
1581,2024-05-30,80,0
1581,2024-06-29,39,0
1581,2024-07-29,23,0
1581,2024-08-28,90,0
1581,2024-09-27,29,0
1581,2024-10-27,12,0
1581,2024-11-26,97,1
1581,2024-12-26,31,1
1581,2025-01-25,72,0
1581,2025-02-24,26,0
1581,2025-03-26,10,0
1581,2025-04-25,12,0
1582,2024-09-27,8,0
1583,2024-06-29,1,0
1584,2024-06-29,13,1
1585,2024-01-31,31,0
1585,2024-03-01,50,0
1585,2024-03-31,36,1
1585,2024-04-30,14,1
1585,2024-05-30,11,0
1586,2024-10-27,34,0
1586,2024-11-26,84,0
1586,2024-12-26,47,0
1586,2025-01-25,70,0
1586,2025-02-24,22,0
1586,2025-03-26,74,0
1586,2025-04-25,14,0
1586,2025-05-25,6,0
1587,2025-04-25,4,1
1588,2025-05-25,5,0
1589,2024-09-27,1,0
1590,2024-12-26,77,0
1590,2025-01-25,61,0
1590,2025-02-24,58,0
1590,2025-03-26,29,0
1590,2025-04-25,14,0
1590,2025-05-25,72,0
1590,2025-06-24,44,0
1590,2025-07-24,15,0
1590,2025-08-23,18,0
1590,2025-09-22,16,1
1591,2024-11-26,4,0
1592,2024-10-27,32,0
1592,2024-11-26,75,0
1592,2024-12-26,79,0
1592,2025-01-25,78,0
1592,2025-02-24,62,0
1592,2025-03-26,79,0
1592,2025-04-25,16,0
1592,2025-05-25,10,0
1592,2025-06-24,91,1
1592,2025-07-24,19,0
1592,2025-08-23,16,0
1593,2024-12-26,15,0
1594,2024-11-26,0,0
1595,2025-05-25,4,0
1596,2024-01-31,34,0
1596,2024-03-01,81,1
1596,2024-03-31,49,0
1596,2024-04-30,53,0
1596,2024-05-30,54,0
1596,2024-06-29,15,0
1596,2024-07-29,17,1
1596,2024-08-28,3,0
1597,2024-03-31,45,0
1597,2024-04-30,42,0
1597,2024-05-30,60,0
1597,2024-06-29,19,1
1597,2024-07-29,24,0
1597,2024-08-28,0,0
1597,2024-09-27,8,0
1598,2024-03-31,73,2
1598,2024-04-30,38,0
1598,2024-05-30,88,0
1598,2024-06-29,17,0
1598,2024-07-29,64,0
1598,2024-08-28,16,0
1598,2024-09-27,6,0
1598,2024-10-27,6,0
1599,2025-04-25,85,0
1599,2025-05-25,71,0
1599,2025-06-24,82,1
1599,2025-07-24,17,0
1599,2025-08-23,41,0
1599,2025-09-22,84,1
1599,2025-10-22,79,0
1599,2025-11-21,8,0
1599,2025-12-21,9,0
1600,2024-03-01,13,1
1601,2024-07-29,9,1
1602,2024-12-26,16,0
1603,2024-05-30,17,0
1603,2024-06-29,73,0
1603,2024-07-29,69,0
1603,2024-08-28,23,0
1603,2024-09-27,12,0
1603,2024-10-27,5,2
1604,2024-05-30,10,0
1605,2024-07-29,5,0
1606,2024-08-28,3,0
1607,2024-06-29,9,0
1608,2024-05-30,30,0
1608,2024-06-29,7,0
1608,2024-07-29,10,1
1609,2024-05-30,73,1
1609,2024-06-29,81,0
1609,2024-07-29,97,0
1609,2024-08-28,43,1
1609,2024-09-27,71,1
1609,2024-10-27,21,0
1609,2024-11-26,83,0
1609,2024-12-26,81,1
1609,2025-01-25,79,0
1609,2025-02-24,11,0
1609,2025-03-26,23,0
1609,2025-04-25,37,1
1609,2025-05-25,68,0
1609,2025-06-24,1,0
