Monto,ID_Transaccion,Fecha,ID_Empleado,ID_Proveedor
1232.72,2060,2025-02-21,EMP025,PROV034
133.21,2061,2025-03-23,EMP082,PROV041
1059.27,2062,2025-05-22,EMP016,PROV016
4100.22,2063,2025-11-08,EMP061,PROV030
828.86,2064,2025-04-21,EMP028,PROV027
127.03,2065,2025-01-30,EMP065,PROV013
3737.29,2066,2025-07-21,EMP054,PROV001
252.77,2067,2025-08-06,EMP043,PROV029
329.03,2068,2025-09-01,EMP028,PROV029
213.51,2069,2025-03-28,EMP048,PROV029
457.54,2070,2025-08-16,EMP011,PROV026
3262.14,2071,2025-06-09,EMP028,PROV036
1093.38,2072,2025-09-21,EMP008,PROV039
256.9,2073,2025-04-13,EMP089,PROV034
5697.18,2074,2025-10-29,EMP096,PROV026
5743.33,2075,2025-10-23,EMP071,PROV042
5510.07,2076,2025-05-16,EMP023,PROV025
300.33,2077,2025-07-04,EMP076,PROV007
798.87,2078,2025-05-22,EMP037,PROV042
9332.1,2079,2025-03-07,EMP005,PROV026
3499.65,2080,2025-01-05,EMP039,PROV027
113.33,2081,2025-02-25,EMP009,PROV040
135.02,2082,2025-08-02,EMP029,PROV038
846.96,2083,2025-08-22,EMP045,PROV045
6583.25,2084,2025-04-12,EMP019,PROV014
1195.1,2085,2025-09-05,EMP047,PROV026
989.98,2086,2025-07-20,EMP005,PROV006
162.54,2087,2025-02-23,EMP044,PROV049
2058.54,2088,2025-02-11,EMP013,PROV038
4407.64,2089,2025-10-05,EMP029,PROV005
576.55,2090,2025-05-08,EMP033,PROV008
3558.15,2091,2025-11-08,EMP096,PROV011
8490.89,2092,2025-05-04,EMP095,PROV014
255.58,2093,2025-12-24,EMP100,PROV003
1113.42,2094,2025-10-28,EMP072,PROV033
375.21,2095,2025-07-21,EMP020,PROV015
3852.2,2096,2025-04-15,EMP020,PROV037
1429.51,2097,2025-07-25,EMP016,PROV049
1858.51,2098,2025-05-21,EMP063,PROV012
3943.01,2099,2025-09-10,EMP092,PROV021
619.36,2100,2025-09-01,EMP034,PROV038
6763.63,2101,2025-10-01,EMP002,PROV023
1164.28,2102,2025-07-28,EMP052,PROV024
206.97,2103,2025-09-25,EMP037,PROV001
2464.89,2104,2025-02-13,EMP004,PROV014
3859.43,2105,2025-10-30,EMP100,PROV013
430.05,2106,2025-06-14,EMP067,PROV046
5180.34,2107,2025-12-29,EMP058,PROV049
6490.62,2108,2025-09-10,EMP091,PROV024
357.94,2109,2025-07-07,EMP052,PROV020
9269.21,2110,2025-09-14,EMP005,PROV013
191.17,2111,2025-10-23,EMP015,PROV002
253.53,2112,2025-01-04,EMP079,PROV038
233.59,2113,2025-04-02,EMP010,PROV005
6137.33,2114,2025-11-06,EMP065,PROV002
2035.1,2115,2025-06-03,EMP056,PROV045
201.47,2116,2025-05-22,EMP053,PROV038
759.71,2117,2025-06-30,EMP035,PROV044
1700.58,2118,2025-04-22,EMP065,PROV038
146.87,2119,2025-08-13,EMP046,PROV040
5818.79,2120,2025-08-11,EMP043,PROV033
4047.69,2121,2025-05-14,EMP069,PROV050
1024.27,2122,2025-11-10,EMP056,PROV022
8595.15,2123,2025-08-27,EMP081,PROV031
684.73,2124,2025-04-08,EMP043,PROV050
9294.38,2125,2025-04-06,EMP005,PROV014
2166.91,2126,2025-10-01,EMP057,PROV010
1859.27,2127,2025-02-09,EMP049,PROV030
214.74,2128,2025-12-27,EMP023,PROV006
5805.71,2129,2025-04-08,EMP020,PROV039
716.11,2130,2025-07-23,EMP011,PROV003
211.09,2131,2025-03-25,EMP065,PROV043
105.98,2132,2025-07-01,EMP091,PROV043
1316.77,2133,2025-05-02,EMP046,PROV041
1134.49,2134,2025-10-18,EMP063,PROV018
2746.04,2135,2025-10-12,EMP045,PROV009
6032.76,2136,2025-03-02,EMP013,PROV027
144.15,2137,2025-02-27,EMP092,PROV001
2903.98,2138,2025-01-12,EMP002,PROV016
237.04,2139,2025-04-13,EMP009,PROV048
5204.2,2140,2025-10-08,EMP082,PROV042
4346.37,2141,2025-02-11,EMP054,PROV022
1206.67,2142,2025-04-14,EMP007,PROV033
2633.21,2143,2025-02-09,EMP044,PROV021
425.3,2144,2025-01-18,EMP037,PROV018
875.66,2145,2025-08-17,EMP079,PROV023
4398.19,2146,2025-08-23,EMP033,PROV047
828.95,2147,2025-08-07,EMP003,PROV029
519.51,2148,2025-02-01,EMP019,PROV016
973.7,2149,2025-07-23,EMP005,PROV042
4534.18,2150,2025-01-08,EMP011,PROV041
468.18,2151,2025-11-17,EMP058,PROV048
222.6,2152,2025-01-09,EMP039,PROV005
2654.78,2153,2025-03-25,EMP055,PROV049
4487.0,2154,2025-06-11,EMP027,PROV018
158.96,2155,2025-09-30,EMP047,PROV022
301.82,2156,2025-12-18,EMP049,PROV019
192.28,2157,2025-05-13,EMP024,PROV006
496.46,2158,2025-03-17,EMP019,PROV008
795.61,2159,2025-03-09,EMP091,PROV048
3145.23,2160,2025-01-25,EMP091,PROV039
2005.83,2161,2025-06-18,EMP061,PROV044
1745.25,2162,2025-10-23,EMP010,PROV044
506.7,2163,2025-11-30,EMP037,PROV034
4818.31,2164,2025-09-15,EMP015,PROV046
876.14,2165,2025-03-30,EMP082,PROV034
9082.59,2166,2025-08-13,EMP005,PROV009
1854.75,2167,2025-10-02,EMP004,PROV029
178.87,2168,2025-10-02,EMP006,PROV032
2250.89,2169,2025-11-07,EMP014,PROV021
446.9,2170,2025-08-02,EMP056,PROV013
2358.6,2171,2025-04-01,EMP029,PROV009
137.81,2172,2025-03-06,EMP077,PROV011
223.75,2173,2025-01-22,EMP058,PROV048
5146.06,2174,2025-11-05,EMP011,PROV014
284.68,2175,2025-07-19,EMP033,PROV026
4721.52,2176,2025-06-21,EMP012,PROV021
361.87,2177,2025-07-13,EMP042,PROV046
1930.92,2178,2025-09-25,EMP029,PROV050
2445.13,2179,2025-11-14,EMP077,PROV025
1060.01,2180,2025-12-21,EMP099,PROV046
407.96,2181,2025-05-31,EMP043,PROV044
266.25,2182,2025-04-22,EMP005,PROV033
116.51,2183,2025-08-22,EMP074,PROV033
405.41,2184,2025-04-16,EMP009,PROV005
2024.54,2185,2025-08-13,EMP041,PROV020
7526.79,2186,2025-11-26,EMP049,PROV016
5525.98,2187,2025-10-13,EMP098,PROV018
3405.1,2188,2025-07-07,EMP100,PROV001
3774.81,2189,2025-12-11,EMP097,PROV010
2137.81,2190,2025-01-18,EMP039,PROV013
331.57,2191,2025-02-12,EMP030,PROV013
6522.14,2192,2025-02-03,EMP039,PROV038
2195.15,2193,2025-06-17,EMP092,PROV030
1320.93,2194,2025-10-19,EMP058,PROV034
166.72,2195,2025-03-25,EMP063,PROV007
783.63,2196,2025-05-14,EMP023,PROV020
833.14,2197,2025-08-08,EMP044,PROV049
5359.54,2198,2025-10-22,EMP009,PROV002
1239.64,2199,2025-04-10,EMP002,PROV017
576.5,2200,2025-09-22,EMP011,PROV033
8986.71,2201,2025-04-30,EMP061,PROV007
166.51,2202,2025-10-20,EMP040,PROV005
700.0,2203,2025-12-13,EMP077,PROV033
121.35,2204,2025-11-20,EMP036,PROV013
3018.62,2205,2025-01-31,EMP053,PROV008
6857.3,2206,2025-07-23,EMP070,PROV021
363.14,2207,2025-05-09,EMP015,PROV037
5208.15,2208,2025-03-17,EMP099,PROV039
384.09,2209,2025-02-19,EMP086,PROV035
6630.41,2210,2025-10-16,EMP009,PROV044
3220.5,2211,2025-07-05,EMP090,PROV005
4072.05,2212,2025-07-22,EMP033,PROV006
108.65,2213,2025-09-29,EMP020,PROV041
8425.99,2214,2025-08-30,EMP037,PROV050
2840.15,2215,2025-07-08,EMP094,PROV027
406.91,2216,2025-11-21,EMP097,PROV027
4558.16,2217,2025-07-11,EMP093,PROV034
365.63,2218,2025-02-27,EMP027,PROV015
5565.54,2219,2025-04-17,EMP023,PROV001
167.94,2220,2025-11-18,EMP010,PROV010
2554.89,2221,2025-05-01,EMP090,PROV018
1206.14,2222,2025-08-14,EMP056,PROV005
155.98,2223,2025-02-09,EMP060,PROV027
304.64,2224,2025-03-14,EMP022,PROV021
105.88,2225,2025-11-23,EMP097,PROV015
866.04,2226,2025-08-30,EMP085,PROV016
400.43,2227,2025-01-02,EMP084,PROV034
1572.95,2228,2025-05-03,EMP015,PROV001
393.08,2229,2025-09-20,EMP021,PROV038
397.96,2230,2025-09-14,EMP012,PROV029
3064.69,2231,2025-10-30,EMP031,PROV002
124.82,2232,2025-10-13,EMP037,PROV021
6394.26,2233,2025-11-19,EMP075,PROV050
5064.4,2234,2025-02-06,EMP096,PROV040
2165.76,2235,2025-04-26,EMP022,PROV006
1536.18,2236,2025-06-07,EMP047,PROV045
6089.83,2237,2025-12-08,EMP021,PROV018
234.78,2238,2025-02-23,EMP083,PROV012
143.86,2239,2025-08-11,EMP020,PROV022
301.31,2240,2025-08-17,EMP044,PROV032
3882.9,2241,2025-06-02,EMP054,PROV020
117.31,2242,2025-04-26,EMP082,PROV023
1464.24,2243,2025-04-11,EMP088,PROV044
9792.08,2244,2025-04-27,EMP005,PROV003
5145.08,2245,2025-10-12,EMP061,PROV011
1103.8,2246,2025-01-09,EMP096,PROV035
134.05,2247,2025-01-18,EMP084,PROV037
4599.89,2248,2025-05-13,EMP058,PROV040
1577.46,2249,2025-10-03,EMP054,PROV044
169.77,2250,2025-12-07,EMP023,PROV038
154.07,2251,2025-02-15,EMP036,PROV045
6595.59,2252,2025-07-06,EMP036,PROV008
2179.72,2253,2025-08-01,EMP012,PROV018
4555.89,2254,2025-10-31,EMP050,PROV033
5727.4,2255,2025-06-06,EMP015,PROV011
1391.7,2256,2025-08-02,EMP063,PROV043
1083.66,2257,2025-05-01,EMP032,PROV020
725.86,2258,2025-01-25,EMP068,PROV023
430.42,2259,2025-10-03,EMP024,PROV044
739.93,2260,2025-04-15,EMP072,PROV010
3529.87,2261,2025-12-21,EMP044,PROV019
1598.99,2262,2025-09-25,EMP099,PROV040
6096.02,2263,2025-04-17,EMP068,PROV030
770.48,2264,2025-01-18,EMP067,PROV034
1637.49,2265,2025-02-28,EMP004,PROV035
1830.69,2266,2025-10-14,EMP054,PROV023
1525.44,2267,2025-06-10,EMP088,PROV027
2542.54,2268,2025-04-19,EMP035,PROV029
298.45,2269,2025-09-20,EMP025,PROV006
1058.59,2270,2025-12-16,EMP072,PROV033
161.6,2271,2025-10-12,EMP096,PROV032
587.52,2272,2025-01-27,EMP041,PROV043
944.79,2273,2025-11-02,EMP005,PROV019
2015.81,2274,2025-06-02,EMP061,PROV035
7962.73,2275,2025-09-12,EMP005,PROV044
1589.65,2276,2025-12-05,EMP035,PROV026
3070.35,2277,2025-07-23,EMP034,PROV044
1029.28,2278,2025-11-15,EMP093,PROV022
1854.42,2279,2025-05-19,EMP029,PROV040
138.63,2280,2025-10-25,EMP004,PROV021
322.69,2281,2025-09-04,EMP059,PROV042
529.31,2282,2025-11-03,EMP002,PROV012
881.02,2283,2025-02-21,EMP058,PROV021
123.39,2284,2025-06-25,EMP098,PROV042
190.57,2285,2025-01-13,EMP038,PROV034
357.79,2286,2025-06-05,EMP012,PROV050
8771.33,2287,2025-11-25,EMP065,PROV016
459.93,2288,2025-04-05,EMP061,PROV047
920.62,2289,2025-03-07,EMP005,PROV021
246.71,2290,2025-10-07,EMP009,PROV048
1665.56,2291,2025-02-08,EMP001,PROV020
364.22,2292,2025-10-27,EMP052,PROV045
259.41,2293,2025-10-17,EMP001,PROV017
1079.31,2294,2025-09-21,EMP023,PROV015
102.57,2295,2025-04-04,EMP100,PROV003
103.59,2296,2025-12-03,EMP053,PROV009
274.24,2297,2025-07-25,EMP011,PROV020
118.42,2298,2025-10-21,EMP094,PROV002
164.46,2299,2025-06-16,EMP023,PROV037
476.13,2300,2025-05-04,EMP010,PROV039
4028.76,2301,2025-12-25,EMP050,PROV014
1393.47,2302,2025-08-22,EMP056,PROV050
1060.07,2303,2025-02-26,EMP055,PROV030
386.35,2304,2025-06-07,EMP011,PROV027
7303.1,2305,2025-08-27,EMP002,PROV001
622.34,2306,2025-06-10,EMP010,PROV003
149.34,2307,2025-08-13,EMP038,PROV023
1714.48,2308,2025-07-02,EMP065,PROV018
168.92,2309,2025-10-09,EMP032,PROV050
490.28,2310,2025-06-24,EMP033,PROV013
1034.72,2311,2025-03-28,EMP014,PROV018
5603.32,2312,2025-07-19,EMP074,PROV050
970.72,2313,2025-12-15,EMP005,PROV020
2538.15,2314,2025-06-29,EMP056,PROV044
9674.61,2315,2025-12-28,EMP005,PROV027
183.22,2316,2025-04-01,EMP077,PROV003
354.37,2317,2025-02-03,EMP017,PROV041
615.39,2318,2025-09-07,EMP076,PROV020
697.68,2319,2025-06-12,EMP078,PROV010
663.81,2320,2025-01-06,EMP054,PROV046
6534.65,2321,2025-01-07,EMP066,PROV037
2679.57,2322,2025-07-21,EMP067,PROV023
1643.65,2323,2025-06-03,EMP098,PROV022
415.67,2324,2025-07-27,EMP022,PROV012
4442.02,2325,2025-04-18,EMP071,PROV050
8130.57,2326,2025-01-09,EMP080,PROV040
4389.31,2327,2025-06-09,EMP061,PROV050
100.72,2328,2025-02-14,EMP041,PROV036
1874.14,2329,2025-04-25,EMP044,PROV019
126.55,2330,2025-05-01,EMP010,PROV025
327.5,2331,2025-09-04,EMP085,PROV020
131.54,2332,2025-05-09,EMP002,PROV036
1612.84,2333,2025-10-12,EMP060,PROV035
2361.46,2334,2025-04-07,EMP095,PROV002
169.42,2335,2025-10-14,EMP055,PROV023
585.7,2336,2025-10-14,EMP004,PROV040
817.47,2337,2025-05-05,EMP033,PROV016
547.15,2338,2025-02-12,EMP071,PROV008
174.6,2339,2025-05-15,EMP008,PROV032
688.49,2340,2025-05-07,EMP082,PROV007
3179.48,2341,2025-09-23,EMP021,PROV022
138.68,2342,2025-01-24,EMP048,PROV041
144.66,2343,2025-08-17,EMP065,PROV047
512.32,2344,2025-04-11,EMP006,PROV030
7646.3,2345,2025-10-23,EMP044,PROV032
2173.43,2346,2025-01-23,EMP021,PROV032
2276.88,2347,2025-07-27,EMP079,PROV010
529.47,2348,2025-04-13,EMP079,PROV034
1539.29,2349,2025-08-23,EMP045,PROV036
104.78,2350,2025-10-25,EMP070,PROV034
1871.51,2351,2025-12-03,EMP096,PROV003
6707.7,2352,2025-11-10,EMP092,PROV021
1679.37,2353,2025-10-03,EMP088,PROV016
5589.81,2354,2025-01-31,EMP034,PROV045
2805.09,2355,2025-01-22,EMP089,PROV022
174.23,2356,2025-07-20,EMP031,PROV035
6381.26,2357,2025-05-14,EMP075,PROV039
135.8,2358,2025-04-08,EMP007,PROV004
1169.32,2359,2025-06-21,EMP048,PROV047
192.43,2360,2025-03-04,EMP092,PROV033
105.54,2361,2025-08-12,EMP087,PROV034
698.34,2362,2025-09-13,EMP068,PROV036
389.12,2363,2025-02-16,EMP074,PROV010
937.56,2364,2025-05-06,EMP005,PROV037
1426.92,2365,2025-04-08,EMP066,PROV001
122.31,2366,2025-03-29,EMP033,PROV019
176.2,2367,2025-02-07,EMP045,PROV049
1310.04,2368,2025-04-17,EMP008,PROV002
485.66,2369,2025-07-29,EMP063,PROV049
2873.08,2370,2025-03-09,EMP059,PROV027
2016.43,2371,2025-02-25,EMP092,PROV015
4911.44,2372,2025-06-24,EMP093,PROV013
2426.53,2373,2025-07-15,EMP012,PROV033
724.21,2374,2025-10-25,EMP044,PROV039
2217.86,2375,2025-01-09,EMP056,PROV031
355.44,2376,2025-09-06,EMP084,PROV016
409.85,2377,2025-11-01,EMP029,PROV046
3784.17,2378,2025-01-13,EMP002,PROV010
781.34,2379,2025-10-05,EMP036,PROV012
3951.49,2380,2025-03-26,EMP071,PROV034
4414.13,2381,2025-08-05,EMP052,PROV003
5189.49,2382,2025-01-27,EMP072,PROV021
6811.93,2383,2025-05-20,EMP040,PROV016
727.73,2384,2025-06-22,EMP052,PROV001
434.24,2385,2025-04-28,EMP024,PROV039
1460.15,2386,2025-06-13,EMP043,PROV007
552.52,2387,2025-11-02,EMP031,PROV030
1592.75,2388,2025-12-30,EMP032,PROV049
2577.34,2389,2025-05-07,EMP007,PROV001
2381.28,2390,2025-04-23,EMP015,PROV002
561.18,2391,2025-02-04,EMP095,PROV050
215.64,2392,2025-05-31,EMP070,PROV002
726.2,2393,2025-01-16,EMP080,PROV036
192.84,2394,2025-12-09,EMP001,PROV037
6028.29,2395,2025-09-18,EMP008,PROV007
491.76,2396,2025-07-15,EMP019,PROV015
203.67,2397,2025-05-20,EMP089,PROV011
112.43,2398,2025-01-17,EMP040,PROV028
1957.24,2399,2025-12-12,EMP097,PROV027
1878.47,2400,2025-09-30,EMP097,PROV028
479.96,2401,2025-04-17,EMP038,PROV019
139.13,2402,2025-12-24,EMP008,PROV011
659.57,2403,2025-08-04,EMP075,PROV022
419.21,2404,2025-08-21,EMP068,PROV047
2260.69,2405,2025-11-23,EMP010,PROV011
1627.64,2406,2025-06-12,EMP030,PROV009
536.03,2407,2025-07-24,EMP016,PROV007
272.76,2408,2025-08-31,EMP094,PROV007
9463.94,2409,2025-02-20,EMP005,PROV049
809.1,2410,2025-07-25,EMP024,PROV042
2379.84,2411,2025-11-01,EMP027,PROV022
191.03,2412,2025-03-31,EMP048,PROV001
935.79,2413,2025-06-04,EMP005,PROV024
113.52,2414,2025-03-16,EMP088,PROV010
1025.44,2415,2025-05-25,EMP100,PROV003
8472.95,2416,2025-03-23,EMP013,PROV042
586.7,2417,2025-01-20,EMP069,PROV050
119.67,2418,2025-11-17,EMP068,PROV023
115.32,2419,2025-07-28,EMP100,PROV021
597.0,2420,2025-05-26,EMP051,PROV003
208.95,2421,2025-05-09,EMP066,PROV045
111.35,2422,2025-07-03,EMP029,PROV029
3254.07,2423,2025-05-28,EMP025,PROV002
826.13,2424,2025-05-05,EMP083,PROV036
378.87,2425,2025-08-15,EMP018,PROV038
6311.99,2426,2025-11-10,EMP035,PROV015
170.72,2427,2025-11-28,EMP006,PROV038
8162.77,2428,2025-11-28,EMP071,PROV029
424.55,2429,2025-03-01,EMP050,PROV040
5981.46,2430,2025-09-07,EMP052,PROV045
1606.52,2431,2025-11-19,EMP044,PROV001
4502.1,2432,2025-03-26,EMP094,PROV014
9290.23,2433,2025-08-28,EMP005,PROV049
377.41,2434,2025-02-08,EMP080,PROV033
8361.25,2435,2025-07-28,EMP076,PROV036
601.12,2436,2025-11-26,EMP083,PROV039
590.23,2437,2025-10-17,EMP058,PROV012
479.48,2438,2025-08-10,EMP025,PROV019
1210.08,2439,2025-11-28,EMP028,PROV015
203.37,2440,2025-03-28,EMP055,PROV003
1280.63,2441,2025-10-25,EMP043,PROV039
1211.74,2442,2025-09-23,EMP021,PROV013
3340.44,2443,2025-04-10,EMP018,PROV001
4648.36,2444,2025-02-23,EMP025,PROV026
760.12,2445,2025-01-17,EMP095,PROV029
402.41,2446,2025-10-29,EMP015,PROV017
330.12,2447,2025-09-07,EMP067,PROV023
245.05,2448,2025-06-10,EMP065,PROV008
130.41,2449,2025-12-16,EMP062,PROV015
484.06,2450,2025-05-30,EMP020,PROV050
347.13,2451,2025-11-07,EMP023,PROV042
8567.12,2452,2025-07-17,EMP005,PROV047
1304.42,2453,2025-05-16,EMP072,PROV045
494.94,2454,2025-02-05,EMP055,PROV044
1448.56,2455,2025-04-15,EMP068,PROV004
189.84,2456,2025-03-22,EMP017,PROV040
772.84,2457,2025-06-10,EMP096,PROV024
1788.42,2458,2025-03-24,EMP062,PROV042
950.16,2459,2025-10-01,EMP005,PROV040
636.15,2460,2025-07-11,EMP011,PROV032
9720.68,2461,2025-03-19,EMP005,PROV018
5762.75,2462,2025-09-15,EMP050,PROV026
1765.27,2463,2025-08-17,EMP006,PROV027
1376.43,2464,2025-05-15,EMP050,PROV008
1743.09,2465,2025-12-05,EMP054,PROV021
252.71,2466,2025-07-24,EMP069,PROV048
616.99,2467,2025-02-12,EMP002,PROV027
119.93,2468,2025-05-30,EMP022,PROV025
893.49,2469,2025-03-10,EMP028,PROV031
1219.13,2470,2025-10-03,EMP046,PROV040
285.43,2471,2025-04-21,EMP070,PROV008
8473.4,2472,2025-08-02,EMP091,PROV035
6590.36,2473,2025-09-21,EMP039,PROV020
2781.55,2474,2025-09-20,EMP076,PROV033
1166.2,2475,2025-12-13,EMP030,PROV003
5494.63,2476,2025-03-07,EMP027,PROV004
182.52,2477,2025-11-20,EMP028,PROV045
3810.83,2478,2025-07-03,EMP075,PROV044
177.68,2479,2025-07-31,EMP034,PROV018
3876.34,2480,2025-03-27,EMP031,PROV024
356.07,2481,2025-10-22,EMP019,PROV043
5677.81,2482,2025-04-10,EMP099,PROV038
7728.3,2483,2025-12-17,EMP021,PROV020
198.42,2484,2025-09-02,EMP042,PROV049
842.08,2485,2025-02-02,EMP028,PROV031
9161.67,2486,2025-12-22,EMP005,PROV013
926.43,2487,2025-02-08,EMP005,PROV050
5334.52,2488,2025-04-10,EMP028,PROV042
1504.75,2489,2025-08-13,EMP083,PROV010
563.2,2490,2025-07-20,EMP052,PROV041
372.88,2491,2025-09-12,EMP047,PROV047
254.94,2492,2025-01-01,EMP015,PROV043
3338.85,2493,2025-06-14,EMP099,PROV033
593.04,2494,2025-12-30,EMP063,PROV028
1053.3,2495,2025-09-22,EMP093,PROV048
965.27,2496,2025-03-14,EMP005,PROV022
1427.44,2497,2025-10-19,EMP096,PROV003
5384.61,2498,2025-05-19,EMP006,PROV025
9151.21,2499,2025-01-15,EMP005,PROV019
653.38,2500,2025-07-17,EMP096,PROV010
4518.95,2501,2025-07-31,EMP088,PROV017
3381.08,2502,2025-02-04,EMP091,PROV005
1403.0,2503,2025-06-19,EMP062,PROV039
8167.6,2504,2025-07-15,EMP040,PROV048
251.74,2505,2025-11-07,EMP066,PROV014
165.4,2506,2025-02-21,EMP086,PROV034
5104.16,2507,2025-05-19,EMP078,PROV050
755.61,2508,2025-11-14,EMP090,PROV018
4942.4,2509,2025-04-01,EMP005,PROV001
6111.96,2510,2025-03-09,EMP095,PROV012
133.33,2511,2025-09-22,EMP082,PROV009
5846.95,2512,2025-05-04,EMP036,PROV003
788.2,2513,2025-10-06,EMP010,PROV049
1049.22,2514,2025-11-07,EMP025,PROV024
1791.37,2515,2025-02-19,EMP025,PROV024
7124.68,2516,2025-09-08,EMP054,PROV009
109.2,2517,2025-12-25,EMP063,PROV048
898.85,2518,2025-10-10,EMP076,PROV049
2373.8,2519,2025-12-03,EMP041,PROV043
2788.78,2520,2025-11-25,EMP092,PROV003
2426.97,2521,2025-11-30,EMP005,PROV033
185.72,2522,2025-03-04,EMP056,PROV050
397.0,2523,2025-09-10,EMP073,PROV013
521.71,2524,2025-01-15,EMP071,PROV020
4063.26,2525,2025-08-12,EMP097,PROV018
361.01,2526,2025-08-02,EMP089,PROV005
263.88,2527,2025-02-01,EMP073,PROV047
8220.46,2528,2025-04-18,EMP067,PROV040
104.17,2529,2025-03-16,EMP032,PROV007
9900.15,2530,2025-01-05,EMP005,PROV027
2257.58,2531,2025-06-04,EMP016,PROV023
4538.77,2532,2025-04-08,EMP043,PROV042
388.36,2533,2025-07-04,EMP041,PROV004
106.81,2534,2025-09-29,EMP041,PROV031
2990.47,2535,2025-04-18,EMP054,PROV034
4658.96,2536,2025-05-01,EMP039,PROV015
3026.58,2537,2025-05-01,EMP014,PROV029
193.06,2538,2025-06-12,EMP046,PROV017
3212.59,2539,2025-11-18,EMP015,PROV004
3450.21,2540,2025-09-08,EMP067,PROV043
2075.3,2541,2025-05-19,EMP067,PROV022
3405.9,2542,2025-01-10,EMP007,PROV041
4918.62,2543,2025-10-23,EMP018,PROV012
1687.36,2544,2025-07-09,EMP030,PROV028
150.39,2545,2025-01-03,EMP030,PROV038
944.62,2546,2025-07-26,EMP005,PROV013
142.99,2547,2025-01-21,EMP049,PROV006
653.26,2548,2025-06-17,EMP029,PROV010
651.95,2549,2025-12-18,EMP042,PROV049
135.53,2550,2025-10-11,EMP020,PROV034
498.47,2551,2025-10-15,EMP085,PROV049
166.72,2552,2025-12-05,EMP049,PROV048
4134.95,2553,2025-01-07,EMP042,PROV004
7859.16,2554,2025-01-20,EMP035,PROV022
139.52,2555,2025-08-23,EMP041,PROV041
8132.62,2556,2025-04-07,EMP027,PROV034
1109.57,2557,2025-03-10,EMP052,PROV030
397.31,2558,2025-04-30,EMP006,PROV047
142.47,2559,2025-10-22,EMP044,PROV040
1002.88,2560,2025-10-17,EMP029,PROV032
3881.78,2561,2025-10-01,EMP065,PROV049
2595.21,2562,2025-10-07,EMP072,PROV001
126.02,2563,2025-10-30,EMP052,PROV047
139.9,2564,2025-03-15,EMP042,PROV019
639.36,2565,2025-05-07,EMP100,PROV050
389.57,2566,2025-04-16,EMP084,PROV025
291.59,2567,2025-02-26,EMP017,PROV026
364.76,2568,2025-11-03,EMP045,PROV032
4045.44,2569,2025-06-27,EMP037,PROV001
7218.65,2570,2025-02-28,EMP016,PROV030
645.96,2571,2025-07-09,EMP038,PROV017
6489.66,2572,2025-07-06,EMP048,PROV032
439.53,2573,2025-03-27,EMP035,PROV012
897.17,2574,2025-09-29,EMP061,PROV044
283.18,2575,2025-09-13,EMP026,PROV020
1909.64,2576,2025-05-27,EMP020,PROV008
9077.42,2577,2025-10-04,EMP005,PROV032
1610.59,2578,2025-03-04,EMP015,PROV021
519.55,2579,2025-08-29,EMP001,PROV033
1975.31,2580,2025-12-24,EMP050,PROV027
176.13,2581,2025-09-14,EMP044,PROV043
5988.5,2582,2025-09-16,EMP090,PROV032
1014.3,2583,2025-09-06,EMP081,PROV050
791.95,2584,2025-07-29,EMP085,PROV045
1485.01,2585,2025-07-15,EMP010,PROV018
1776.51,2586,2025-03-02,EMP057,PROV042
139.17,2587,2025-05-15,EMP061,PROV021
2318.65,2588,2025-02-13,EMP006,PROV006
304.69,2589,2025-07-21,EMP059,PROV044
2678.58,2590,2025-11-22,EMP051,PROV019
4416.41,2591,2025-11-21,EMP044,PROV033
4054.31,2592,2025-10-13,EMP018,PROV030
1273.51,2593,2025-07-25,EMP024,PROV017
1097.34,2594,2025-12-12,EMP035,PROV016
193.09,2595,2025-12-07,EMP003,PROV013
3553.79,2596,2025-02-13,EMP035,PROV041
348.99,2597,2025-02-19,EMP056,PROV012
984.9,2598,2025-03-25,EMP005,PROV012
370.3,2599,2025-05-07,EMP058,PROV005
185.21,2600,2025-09-01,EMP092,PROV003
1816.0,2601,2025-08-29,EMP037,PROV039
128.43,2602,2025-06-14,EMP083,PROV008
3142.61,2603,2025-07-04,EMP051,PROV001
431.69,2604,2025-10-10,EMP032,PROV027
100.06,2605,2025-06-23,EMP020,PROV006
1052.59,2606,2025-09-19,EMP028,PROV008
124.08,2607,2025-07-13,EMP011,PROV015
356.73,2608,2025-11-27,EMP015,PROV034
2593.9,2609,2025-12-28,EMP086,PROV007
133.47,2610,2025-06-20,EMP050,PROV046
4771.74,2611,2025-08-12,EMP086,PROV029
101.77,2612,2025-05-06,EMP031,PROV025
311.64,2613,2025-10-08,EMP004,PROV049
3032.55,2614,2025-12-10,EMP038,PROV015
429.08,2615,2025-06-14,EMP090,PROV042
159.88,2616,2025-03-25,EMP076,PROV037
525.37,2617,2025-07-01,EMP042,PROV033
347.37,2618,2025-10-14,EMP072,PROV007
4846.45,2619,2025-11-07,EMP020,PROV002
423.35,2620,2025-10-12,EMP062,PROV040
3783.25,2621,2025-07-22,EMP017,PROV040
6077.77,2622,2025-08-02,EMP042,PROV041
737.28,2623,2025-07-01,EMP047,PROV006
6605.2,2624,2025-02-05,EMP053,PROV020
568.38,2625,2025-11-01,EMP098,PROV047
8475.33,2626,2025-08-06,EMP037,PROV038
150.86,2627,2025-01-21,EMP047,PROV021
2366.13,2628,2025-08-26,EMP066,PROV046
