Fecha,Hotel_ID,Habitaciones_Vendidas,Habitaciones_Disponibles,Ingresos_Habitacion,ADR,Costos_Variables,Canal_Principal,Lead_Time_Promedio,RevPAR,Occupancy_%
2024-10-06,Luxury Resort,86,120,36699.21,426.74,6880,OTA,3,305.82675,0.7166666666666667
2024-10-06,Midscale City,227,250,49101.23,216.3,10215,Directo,3,196.40492,0.908
2024-10-06,Economy Stay,84,100,8367.16,99.61,2100,OTA,25,83.6716,0.84
2024-10-07,Luxury Resort,75,120,32210.64,429.48,6000,Directo,17,268.42199999999997,0.625
2024-10-07,Midscale City,165,250,30510.06,184.91,7425,Directo,5,122.04024000000001,0.66
2024-10-07,Economy Stay,49,100,4327.14,88.31,1225,OTA,3,43.2714,0.49
2024-10-08,Luxury Resort,61,120,28339.21,464.58,4880,Agencias,25,236.16008333333332,0.5083333333333333
2024-10-08,Midscale City,155,250,26157.49,168.76,6975,OTA,1,104.62996000000001,0.62
2024-10-08,Economy Stay,53,100,4444.04,83.85,1325,Directo,0,44.4404,0.53
2024-10-09,Luxury Resort,54,120,26142.84,484.13,4320,OTA,4,217.857,0.45
2024-10-09,Midscale City,114,250,21204.74,186.01,5130,Agencias,5,84.81896,0.456
2024-10-09,Economy Stay,64,100,5249.92,82.03,1600,Corporativo,34,52.4992,0.64
2024-10-10,Luxury Resort,76,120,36558.92,481.04,6080,OTA,4,304.65766666666667,0.6333333333333333
2024-10-10,Midscale City,116,250,19188.38,165.42,5220,OTA,102,76.75352000000001,0.464
2024-10-10,Economy Stay,61,100,5503.01,90.21,1525,Corporativo,29,55.030100000000004,0.61
2024-10-11,Luxury Resort,84,120,34325.05,408.63,6720,Directo,7,286.0420833333334,0.7
2024-10-11,Midscale City,158,250,27646.11,174.98,7110,OTA,22,110.58444,0.632
2024-10-11,Economy Stay,72,100,6308.91,87.62,1800,Directo,3,63.0891,0.72
2024-10-12,Luxury Resort,103,120,56996.52,553.36,8240,Directo,21,474.97099999999995,0.8583333333333333
2024-10-12,Midscale City,221,250,48877.14,221.16,9945,OTA,12,195.50856,0.884
2024-10-12,Economy Stay,89,100,9235.84,103.77,2225,Corporativo,13,92.3584,0.89
2024-10-13,Luxury Resort,103,120,54978.08,533.77,8240,OTA,18,458.15066666666667,0.8583333333333333
2024-10-13,Midscale City,174,250,31926.68,183.49,7830,Corporativo,39,127.70672,0.696
2024-10-13,Economy Stay,73,100,6239.35,85.47,1825,Corporativo,3,62.3935,0.73
2024-10-14,Luxury Resort,80,120,37076.46,463.46,6400,Agencias,24,308.9705,0.6666666666666666
2024-10-14,Midscale City,145,250,23768.48,163.92,6525,OTA,9,95.07392,0.58
2024-10-14,Economy Stay,60,100,4970.59,82.84,1500,Directo,42,49.7059,0.6
2024-10-15,Luxury Resort,67,120,31301.03,467.18,5360,OTA,17,260.84191666666663,0.5583333333333333
2024-10-15,Midscale City,127,250,21288.18,167.62,5715,OTA,15,85.15272,0.508
2024-10-15,Economy Stay,49,100,4335.88,88.49,1225,OTA,9,43.3588,0.49
2024-10-16,Luxury Resort,76,120,31940.94,420.28,6080,Agencias,0,266.17449999999997,0.6333333333333333
2024-10-16,Midscale City,146,250,27329.31,187.19,6570,Agencias,27,109.31724,0.584
2024-10-16,Economy Stay,66,100,5650.32,85.61,1650,OTA,10,56.5032,0.66
2024-10-17,Luxury Resort,58,120,26479.01,456.53,4640,Corporativo,4,220.65841666666665,0.48333333333333334
2024-10-17,Midscale City,145,250,26584.63,183.34,6525,Directo,6,106.33852,0.58
2024-10-17,Economy Stay,45,100,3766.35,83.7,1125,OTA,1,37.6635,0.45
2024-10-18,Luxury Resort,108,120,62786.32,581.35,8640,Directo,16,523.2193333333333,0.9
2024-10-18,Midscale City,223,250,51887.47,232.68,10035,Agencias,3,207.54988,0.892
2024-10-18,Economy Stay,71,100,6400.29,90.14,1775,Directo,88,64.0029,0.71
2024-10-19,Luxury Resort,108,120,59750.36,553.24,8640,OTA,54,497.91966666666667,0.9
2024-10-19,Midscale City,222,250,43755.18,197.1,9990,Directo,6,175.02072,0.888
2024-10-19,Economy Stay,92,100,9978.9,108.47,2300,Corporativo,28,99.789,0.92
2024-10-20,Luxury Resort,78,120,34296.9,439.7,6240,Directo,1,285.8075,0.65
2024-10-20,Midscale City,174,250,31126.49,178.89,7830,Directo,4,124.50596,0.696
2024-10-20,Economy Stay,67,100,5293.25,79.0,1675,Agencias,54,52.9325,0.67
2024-10-21,Luxury Resort,80,120,35566.13,444.58,6400,Agencias,4,296.38441666666665,0.6666666666666666
2024-10-21,Midscale City,130,250,22461.11,172.78,5850,Directo,3,89.84444,0.52
2024-10-21,Economy Stay,50,100,4127.02,82.54,1250,Directo,16,41.2702,0.5
2024-10-22,Luxury Resort,59,120,28190.92,477.81,4720,OTA,2,234.92433333333332,0.49166666666666664
2024-10-22,Midscale City,161,250,26979.95,167.58,7245,OTA,1,107.91980000000001,0.644
2024-10-22,Economy Stay,51,100,4389.98,86.08,1275,Directo,24,43.8998,0.51
2024-10-23,Luxury Resort,69,120,31084.21,450.5,5520,OTA,2,259.0350833333333,0.575
2024-10-23,Midscale City,127,250,22804.38,179.56,5715,OTA,1,91.21752000000001,0.508
2024-10-23,Economy Stay,51,100,4614.5,90.48,1275,OTA,0,46.145,0.51
2024-10-24,Luxury Resort,66,120,31036.54,470.25,5280,OTA,12,258.63783333333333,0.55
2024-10-24,Midscale City,156,250,30114.13,193.04,7020,OTA,5,120.45652,0.624
2024-10-24,Economy Stay,63,100,5879.2,93.32,1575,OTA,33,58.792,0.63
2024-10-25,Luxury Resort,82,120,36821.72,449.05,6560,OTA,20,306.84766666666667,0.6833333333333333
2024-10-25,Midscale City,193,250,37090.02,192.18,8685,Agencias,6,148.36007999999998,0.772
2024-10-25,Economy Stay,75,100,6156.0,82.08,1875,Agencias,9,61.56,0.75
2024-10-26,Luxury Resort,79,120,33391.54,422.68,6320,Directo,45,278.26283333333333,0.6583333333333333
2024-10-26,Midscale City,200,250,43885.28,219.43,9000,OTA,10,175.54112,0.8
2024-10-26,Economy Stay,69,100,5926.77,85.9,1725,OTA,6,59.267700000000005,0.69
2024-10-27,Luxury Resort,80,120,36510.32,456.38,6400,Directo,3,304.25266666666664,0.6666666666666666
2024-10-27,Midscale City,173,250,29164.71,168.58,7785,Directo,26,116.65884,0.692
2024-10-27,Economy Stay,91,100,10154.37,111.59,2275,Directo,12,101.5437,0.91
2024-10-28,Luxury Resort,64,120,30514.94,476.8,5120,Directo,6,254.29116666666667,0.5333333333333333
2024-10-28,Midscale City,143,250,27516.68,192.42,6435,Directo,23,110.06672,0.572
2024-10-28,Economy Stay,60,100,4814.91,80.25,1500,Agencias,3,48.1491,0.6
2024-10-29,Luxury Resort,60,120,25721.54,428.69,4800,Agencias,0,214.34616666666668,0.5
2024-10-29,Midscale City,157,250,28979.66,184.58,7065,Directo,20,115.91864,0.628
2024-10-29,Economy Stay,55,100,4535.89,82.47,1375,OTA,1,45.358900000000006,0.55
2024-10-30,Luxury Resort,78,120,31871.22,408.61,6240,Directo,5,265.5935,0.65
2024-10-30,Midscale City,125,250,24337.96,194.7,5625,OTA,9,97.35184,0.5
2024-10-30,Economy Stay,62,100,4905.83,79.13,1550,OTA,10,49.0583,0.62
2024-10-31,Luxury Resort,70,120,34647.21,494.96,5600,OTA,22,288.72675,0.5833333333333334
2024-10-31,Midscale City,159,250,26735.13,168.15,7155,Directo,0,106.94052,0.636
2024-10-31,Economy Stay,52,100,4429.35,85.18,1300,Corporativo,14,44.2935,0.52
2024-11-01,Luxury Resort,94,120,42310.79,450.11,7520,Directo,0,352.5899166666667,0.7833333333333333
2024-11-01,Midscale City,199,250,35377.11,177.77,8955,Directo,27,141.50844,0.796
2024-11-01,Economy Stay,63,100,5300.42,84.13,1575,Directo,4,53.0042,0.63
2024-11-02,Luxury Resort,102,120,50801.31,498.05,8160,Directo,14,423.34425,0.85
2024-11-02,Midscale City,169,250,29688.41,175.67,7605,OTA,24,118.75364,0.676
2024-11-02,Economy Stay,85,100,8020.59,94.36,2125,Directo,22,80.2059,0.85
2024-11-03,Luxury Resort,100,120,54710.44,547.1,8000,OTA,39,455.92033333333336,0.8333333333333334
2024-11-03,Midscale City,161,250,26193.03,162.69,7245,OTA,26,104.77212,0.644
2024-11-03,Economy Stay,86,100,8306.08,96.58,2150,Directo,6,83.0608,0.86
2024-11-04,Luxury Resort,79,120,36743.54,465.11,6320,Directo,40,306.19616666666667,0.6583333333333333
2024-11-04,Midscale City,146,250,27218.2,186.43,6570,Agencias,5,108.8728,0.584
2024-11-04,Economy Stay,66,100,6041.81,91.54,1650,Directo,20,60.4181,0.66
2024-11-05,Luxury Resort,61,120,29993.85,491.7,4880,Agencias,0,249.94875,0.5083333333333333
2024-11-05,Midscale City,152,250,28031.36,184.42,6840,OTA,69,112.12544,0.608
2024-11-05,Economy Stay,52,100,4047.78,77.84,1300,Directo,8,40.4778,0.52
2024-11-06,Luxury Resort,63,120,30247.02,480.11,5040,Directo,41,252.0585,0.525
2024-11-06,Midscale City,133,250,25992.28,195.43,5985,Directo,0,103.96911999999999,0.532
2024-11-06,Economy Stay,48,100,4157.69,86.62,1200,Corporativo,2,41.576899999999995,0.48
2024-11-07,Luxury Resort,66,120,29709.02,450.14,5280,OTA,4,247.57516666666666,0.55
2024-11-07,Midscale City,149,250,28167.31,189.04,6705,OTA,21,112.66924,0.596
2024-11-07,Economy Stay,65,100,5875.74,90.4,1625,Directo,21,58.7574,0.65
2024-11-08,Luxury Resort,75,120,31809.02,424.12,6000,OTA,16,265.0751666666667,0.625
2024-11-08,Midscale City,187,250,36249.04,193.85,8415,Corporativo,33,144.99616,0.748
2024-11-08,Economy Stay,72,100,6353.85,88.25,1800,Directo,4,63.538500000000006,0.72
2024-11-09,Luxury Resort,81,120,35298.96,435.79,6480,Agencias,8,294.158,0.675
2024-11-09,Midscale City,165,250,31095.46,188.46,7425,Directo,11,124.38184,0.66
2024-11-09,Economy Stay,77,100,6283.12,81.6,1925,OTA,13,62.831199999999995,0.77
2024-11-10,Luxury Resort,81,120,33654.89,415.49,6480,Corporativo,11,280.4574166666667,0.675
2024-11-10,Midscale City,183,250,34475.0,188.39,8235,Corporativo,16,137.9,0.732
2024-11-10,Economy Stay,88,100,9095.57,103.36,2200,Agencias,16,90.9557,0.88
2024-11-11,Luxury Resort,64,120,27802.34,434.41,5120,Agencias,0,231.68616666666668,0.5333333333333333
2024-11-11,Midscale City,157,250,26024.38,165.76,7065,OTA,12,104.09752,0.628
2024-11-11,Economy Stay,47,100,4378.97,93.17,1175,Directo,3,43.7897,0.47
2024-11-12,Luxury Resort,70,120,33004.86,471.5,5600,OTA,0,275.0405,0.5833333333333334
2024-11-12,Midscale City,142,250,23531.89,165.72,6390,OTA,2,94.12756,0.568
2024-11-12,Economy Stay,51,100,4715.02,92.45,1275,Corporativo,25,47.150200000000005,0.51
2024-11-13,Luxury Resort,61,120,30028.78,492.28,4880,OTA,8,250.23983333333334,0.5083333333333333
2024-11-13,Midscale City,115,250,18848.45,163.9,5175,OTA,17,75.3938,0.46
2024-11-13,Economy Stay,50,100,4346.87,86.94,1250,OTA,4,43.4687,0.5
2024-11-14,Luxury Resort,63,120,30184.54,479.12,5040,OTA,25,251.53783333333334,0.525
2024-11-14,Midscale City,132,250,23106.88,175.05,5940,OTA,24,92.42752,0.528
2024-11-14,Economy Stay,49,100,3819.05,77.94,1225,OTA,9,38.1905,0.49
2024-11-15,Luxury Resort,106,120,54048.74,509.89,8480,Agencias,7,450.40616666666665,0.8833333333333333
2024-11-15,Midscale City,220,250,46423.34,211.02,9900,OTA,9,185.69335999999998,0.88
2024-11-15,Economy Stay,91,100,8574.05,94.22,2275,OTA,40,85.7405,0.91
2024-11-16,Luxury Resort,94,120,38346.3,407.94,7520,OTA,9,319.5525,0.7833333333333333
2024-11-16,Midscale City,168,250,31185.97,185.63,7560,OTA,53,124.74388,0.672
2024-11-16,Economy Stay,84,100,7828.5,93.2,2100,Directo,8,78.285,0.84
2024-11-17,Luxury Resort,97,120,56973.54,587.36,7760,Directo,16,474.7795,0.8083333333333333
2024-11-17,Midscale City,183,250,33273.77,181.82,8235,Agencias,7,133.09508,0.732
2024-11-17,Economy Stay,87,100,9072.48,104.28,2175,Directo,7,90.7248,0.87
2024-11-18,Luxury Resort,56,120,24468.68,436.94,4480,OTA,7,203.90566666666666,0.4666666666666667
2024-11-18,Midscale City,149,250,24514.06,164.52,6705,Directo,7,98.05624,0.596
2024-11-18,Economy Stay,48,100,4347.08,90.56,1200,OTA,0,43.4708,0.48
2024-11-19,Luxury Resort,58,120,28080.1,484.14,4640,Directo,12,234.00083333333333,0.48333333333333334
2024-11-19,Midscale City,140,250,26366.69,188.33,6300,Directo,47,105.46676,0.56
2024-11-19,Economy Stay,64,100,5912.52,92.38,1600,OTA,37,59.12520000000001,0.64
2024-11-20,Luxury Resort,71,120,31331.52,441.29,5680,OTA,20,261.096,0.5916666666666667
2024-11-20,Midscale City,150,250,26613.67,177.42,6750,Agencias,19,106.45468,0.6
2024-11-20,Economy Stay,48,100,4351.67,90.66,1200,Agencias,11,43.5167,0.48
2024-11-21,Luxury Resort,65,120,28542.39,439.11,5200,Directo,36,237.85325,0.5416666666666666
2024-11-21,Midscale City,159,250,28528.53,179.42,7155,OTA,10,114.11412,0.636
2024-11-21,Economy Stay,57,100,4675.63,82.03,1425,Directo,0,46.7563,0.57
2024-11-22,Luxury Resort,75,120,36978.89,493.05,6000,OTA,50,308.1574166666667,0.625
2024-11-22,Midscale City,213,250,44589.17,209.34,9585,Agencias,16,178.35667999999998,0.852
2024-11-22,Economy Stay,92,100,9196.72,99.96,2300,Directo,22,91.96719999999999,0.92
2024-11-23,Luxury Resort,112,120,54743.71,488.78,8960,OTA,13,456.19758333333334,0.9333333333333333
2024-11-23,Midscale City,210,250,41916.16,199.6,9450,Directo,41,167.66464000000002,0.84
2024-11-23,Economy Stay,81,100,7803.75,96.34,2025,OTA,5,78.0375,0.81
2024-11-24,Luxury Resort,90,120,37747.83,419.42,7200,OTA,2,314.56525,0.75
2024-11-24,Midscale City,215,250,50136.3,233.19,9675,OTA,1,200.54520000000002,0.86
2024-11-24,Economy Stay,65,100,4990.83,76.78,1625,OTA,16,49.9083,0.65
2024-11-25,Luxury Resort,58,120,24710.5,426.04,4640,Agencias,0,205.92083333333332,0.48333333333333334
2024-11-25,Midscale City,167,250,27868.38,166.88,7515,Agencias,3,111.47352000000001,0.668
2024-11-25,Economy Stay,65,100,5436.19,83.63,1625,Directo,0,54.3619,0.65
2024-11-26,Luxury Resort,69,120,30384.88,440.36,5520,OTA,0,253.20733333333334,0.575
2024-11-26,Midscale City,113,250,21509.03,190.35,5085,Directo,5,86.03612,0.452
2024-11-26,Economy Stay,58,100,4829.12,83.26,1450,OTA,54,48.291199999999996,0.58
2024-11-27,Luxury Resort,61,120,28599.82,468.85,4880,Corporativo,4,238.33183333333332,0.5083333333333333
2024-11-27,Midscale City,133,250,24178.77,181.8,5985,OTA,0,96.71508,0.532
2024-11-27,Economy Stay,63,100,5682.35,90.2,1575,Directo,3,56.8235,0.63
2024-11-28,Luxury Resort,76,120,37143.93,488.74,6080,OTA,1,309.53275,0.6333333333333333
2024-11-28,Midscale City,131,250,25328.17,193.34,5895,Directo,1,101.31267999999999,0.524
2024-11-28,Economy Stay,61,100,4719.69,77.37,1525,OTA,10,47.1969,0.61
2024-11-29,Luxury Resort,87,120,38324.5,440.51,6960,Directo,11,319.37083333333334,0.725
2024-11-29,Midscale City,200,250,45838.94,229.19,9000,Directo,21,183.35576,0.8
2024-11-29,Economy Stay,67,100,5430.95,81.06,1675,OTA,6,54.3095,0.67
2024-11-30,Luxury Resort,100,120,49212.15,492.12,8000,OTA,0,410.10125,0.8333333333333334
2024-11-30,Midscale City,210,250,42578.85,202.76,9450,Directo,15,170.31539999999998,0.84
2024-11-30,Economy Stay,90,100,9906.49,110.07,2250,Directo,5,99.0649,0.9
2024-12-01,Luxury Resort,117,120,77871.76,665.57,9360,Agencias,16,648.9313333333333,0.975
2024-12-01,Midscale City,250,250,74753.88,299.02,11250,Directo,7,299.01552000000004,1.0
2024-12-01,Economy Stay,100,100,12889.98,128.9,2500,Directo,16,128.8998,1.0
2024-12-02,Luxury Resort,73,120,46912.14,642.63,5840,Corporativo,2,390.9345,0.6083333333333333
2024-12-02,Midscale City,217,250,64514.28,297.3,9765,OTA,16,258.05712,0.868
2024-12-02,Economy Stay,83,100,10542.32,127.02,2075,OTA,9,105.4232,0.83
2024-12-03,Luxury Resort,84,120,48427.34,576.52,6720,OTA,6,403.5611666666666,0.7
2024-12-03,Midscale City,208,250,54919.87,264.04,9360,OTA,40,219.67948,0.832
2024-12-03,Economy Stay,82,100,10995.39,134.09,2050,Directo,22,109.95389999999999,0.82
2024-12-04,Luxury Resort,98,120,62468.68,637.44,7840,Corporativo,33,520.5723333333333,0.8166666666666667
2024-12-04,Midscale City,167,250,36813.97,220.44,7515,Directo,21,147.25588,0.668
2024-12-04,Economy Stay,83,100,10131.59,122.07,2075,Corporativo,2,101.3159,0.83
2024-12-05,Luxury Resort,93,120,58179.48,625.59,7440,OTA,5,484.829,0.775
2024-12-05,Midscale City,189,250,45138.38,238.83,8505,OTA,17,180.55352,0.756
2024-12-05,Economy Stay,71,100,7493.9,105.55,1775,Directo,21,74.939,0.71
2024-12-06,Luxury Resort,120,120,79747.19,664.56,9600,Agencias,14,664.5599166666667,1.0
2024-12-06,Midscale City,225,250,57619.44,256.09,10125,OTA,2,230.47776000000002,0.9
2024-12-06,Economy Stay,100,100,12053.33,120.53,2500,OTA,19,120.5333,1.0
2024-12-07,Luxury Resort,120,120,91465.43,762.21,9600,OTA,6,762.2119166666666,1.0
2024-12-07,Midscale City,204,250,52489.73,257.3,9180,Directo,4,209.95892,0.816
2024-12-07,Economy Stay,100,100,13064.81,130.65,2500,Directo,11,130.6481,1.0
2024-12-08,Luxury Resort,111,120,80475.11,725.0,8880,Directo,50,670.6259166666666,0.925
2024-12-08,Midscale City,250,250,71279.41,285.12,11250,OTA,12,285.11764,1.0
2024-12-08,Economy Stay,84,100,10224.78,121.72,2100,OTA,13,102.24780000000001,0.84
2024-12-09,Luxury Resort,102,120,70266.3,688.89,8160,Agencias,2,585.5525,0.85
2024-12-09,Midscale City,167,250,39277.07,235.19,7515,Corporativo,17,157.10828,0.668
2024-12-09,Economy Stay,81,100,11119.44,137.28,2025,Corporativo,17,111.1944,0.81
2024-12-10,Luxury Resort,80,120,42130.41,526.63,6400,Directo,4,351.08675000000005,0.6666666666666666
2024-12-10,Midscale City,194,250,46609.99,240.26,8730,Directo,13,186.43995999999999,0.776
2024-12-10,Economy Stay,79,100,8421.4,106.6,1975,OTA,16,84.214,0.79
2024-12-11,Luxury Resort,82,120,44464.12,542.25,6560,Agencias,1,370.53433333333334,0.6833333333333333
2024-12-11,Midscale City,213,250,61602.18,289.21,9585,OTA,1,246.40872,0.852
2024-12-11,Economy Stay,79,100,9218.04,116.68,1975,Directo,1,92.1804,0.79
2024-12-12,Luxury Resort,95,120,53981.07,568.22,7600,Directo,4,449.84225,0.7916666666666666
2024-12-12,Midscale City,185,250,46330.26,250.43,8325,OTA,47,185.32104,0.74
2024-12-12,Economy Stay,73,100,7397.07,101.33,1825,OTA,11,73.9707,0.73
2024-12-13,Luxury Resort,120,120,82365.26,686.38,9600,Directo,4,686.3771666666667,1.0
2024-12-13,Midscale City,235,250,60664.68,258.15,10575,Corporativo,2,242.65872,0.94
2024-12-13,Economy Stay,99,100,13211.08,133.45,2475,Corporativo,31,132.1108,0.99
2024-12-14,Luxury Resort,120,120,89504.56,745.87,9600,OTA,5,745.8713333333333,1.0
2024-12-14,Midscale City,244,250,70879.07,290.49,10980,OTA,17,283.51628000000005,0.976
2024-12-14,Economy Stay,86,100,11705.56,136.11,2150,OTA,2,117.0556,0.86
2024-12-15,Luxury Resort,120,120,87619.9,730.17,9600,Agencias,21,730.1658333333332,1.0
2024-12-15,Midscale City,250,250,73432.7,293.73,11250,Directo,14,293.7308,1.0
2024-12-15,Economy Stay,82,100,10404.66,126.89,2050,OTA,8,104.0466,0.82
2024-12-16,Luxury Resort,100,120,65935.29,659.35,8000,Corporativo,2,549.46075,0.8333333333333334
2024-12-16,Midscale City,154,250,35880.98,232.99,6930,OTA,13,143.52392,0.616
2024-12-16,Economy Stay,61,100,6143.33,100.71,1525,OTA,1,61.4333,0.61
2024-12-17,Luxury Resort,89,120,49292.44,553.85,7120,Agencias,15,410.7703333333333,0.7416666666666667
2024-12-17,Midscale City,149,250,34852.96,233.91,6705,Directo,17,139.41183999999998,0.596
2024-12-17,Economy Stay,67,100,7571.76,113.01,1675,Agencias,34,75.7176,0.67
2024-12-18,Luxury Resort,90,120,55074.23,611.94,7200,OTA,6,458.9519166666667,0.75
2024-12-18,Midscale City,180,250,39508.02,219.49,8100,OTA,18,158.03207999999998,0.72
2024-12-18,Economy Stay,68,100,8132.16,119.59,1700,OTA,0,81.3216,0.68
2024-12-19,Luxury Resort,72,120,44365.23,616.18,5760,OTA,18,369.71025000000003,0.6
2024-12-19,Midscale City,195,250,44680.32,229.13,8775,OTA,21,178.72128,0.78
2024-12-19,Economy Stay,70,100,8407.53,120.11,1750,Directo,4,84.07530000000001,0.7
2024-12-20,Luxury Resort,120,120,92147.13,767.89,9600,Directo,7,767.8927500000001,1.0
2024-12-20,Midscale City,237,250,66628.55,281.13,10665,OTA,2,266.5142,0.948
2024-12-20,Economy Stay,100,100,13132.01,131.32,2500,OTA,6,131.3201,1.0
2024-12-21,Luxury Resort,103,120,77848.6,755.81,8240,OTA,8,648.7383333333333,0.8583333333333333
2024-12-21,Midscale City,250,250,69386.15,277.54,11250,Directo,15,277.5446,1.0
2024-12-21,Economy Stay,100,100,14428.22,144.28,2500,Corporativo,15,144.2822,1.0
2024-12-22,Luxury Resort,104,120,72678.24,698.83,8320,OTA,13,605.652,0.8666666666666667
2024-12-22,Midscale City,243,250,66024.76,271.71,10935,OTA,2,264.09904,0.972
2024-12-22,Economy Stay,87,100,12076.94,138.82,2175,Directo,3,120.7694,0.87
2024-12-23,Luxury Resort,89,120,53056.63,596.14,7120,OTA,30,442.1385833333333,0.7416666666666667
2024-12-23,Midscale City,171,250,42438.94,248.18,7695,Directo,11,169.75576,0.684
2024-12-23,Economy Stay,75,100,8963.79,119.52,1875,Directo,7,89.6379,0.75
2024-12-24,Luxury Resort,75,120,40816.43,544.22,6000,OTA,8,340.13691666666665,0.625
2024-12-24,Midscale City,152,250,38694.92,254.57,6840,OTA,21,154.77967999999998,0.608
2024-12-24,Economy Stay,82,100,9960.26,121.47,2050,OTA,9,99.6026,0.82
2024-12-25,Luxury Resort,99,120,73438.11,741.8,7920,Corporativo,4,611.98425,0.825
2024-12-25,Midscale City,155,250,38991.22,251.56,6975,Directo,53,155.96488,0.62
2024-12-25,Economy Stay,79,100,7926.88,100.34,1975,OTA,7,79.2688,0.79
2024-12-26,Luxury Resort,90,120,57240.42,636.0,7200,OTA,16,477.0035,0.75
2024-12-26,Midscale City,205,250,62750.89,306.1,9225,Corporativo,0,251.00356,0.82
2024-12-26,Economy Stay,61,100,7164.32,117.45,1525,Directo,4,71.6432,0.61
2024-12-27,Luxury Resort,118,120,85220.96,722.21,9440,Directo,7,710.1746666666667,0.9833333333333333
2024-12-27,Midscale City,250,250,75849.74,303.4,11250,Directo,7,303.39896000000005,1.0
2024-12-27,Economy Stay,99,100,11941.64,120.62,2475,Agencias,25,119.4164,0.99
2024-12-28,Luxury Resort,120,120,81765.08,681.38,9600,OTA,24,681.3756666666667,1.0
2024-12-28,Midscale City,250,250,72045.68,288.18,11250,OTA,23,288.18271999999996,1.0
2024-12-28,Economy Stay,98,100,14184.98,144.74,2450,OTA,11,141.8498,0.98
2024-12-29,Luxury Resort,108,120,77721.27,719.64,8640,Directo,12,647.6772500000001,0.9
